Class Name,Inherited Attributes,Unused Attributes,Used Attributes Percentage,Inherited Methods,Unused Methods,Used Methods Percentage
com.alibaba.dubbo.config.spring.extension.SpringExtensionFactory, 0.0, 0.0, NaN, 1.0, 1.0, 0.0, 
com.alibaba.dubbo.config.spring.schema.DubboBeanDefinitionParser, 0.0, 0.0, NaN, 0.0, 0.0, NaN, 
com.alibaba.dubbo.config.spring.schema.DubboNamespaceHandler, 0.0, 0.0, NaN, 0.0, 0.0, NaN, 
com.alibaba.dubbo.config.spring.status.DataSourceStatusChecker, 0.0, 0.0, NaN, 1.0, 1.0, 0.0, 
com.alibaba.dubbo.config.spring.status.SpringStatusChecker, 0.0, 0.0, NaN, 1.0, 1.0, 0.0, 
com.alibaba.dubbo.config.support.MockDao, 0.0, 0.0, NaN, 0.0, 0.0, NaN, 
com.alibaba.dubbo.config.support.MockDaoImpl, 0.0, 0.0, NaN, 0.0, 0.0, NaN, 
com.alibaba.dubbo.config.support.MockFilter, 0.0, 0.0, NaN, 1.0, 1.0, 0.0, 
com.alibaba.dubbo.config.support.MockProtocol, 0.0, 0.0, NaN, 4.0, 4.0, 0.0, 
com.alibaba.dubbo.config.support.MockRegistry, 0.0, 0.0, NaN, 8.0, 8.0, 0.0, 
com.alibaba.dubbo.config.support.MockRegistryFactory, 0.0, 0.0, NaN, 1.0, 1.0, 0.0, 
com.alibaba.dubbo.config.support.RpcConfigGetSetProxy, 0.0, 0.0, NaN, 0.0, 0.0, NaN, 
com.alibaba.dubbo.config.url.test.ExporterSideConfigUrlTest, 31.0, 30.0, 3.225806451612897, 6.0, 2.0, 66.66666666666666, 
com.alibaba.dubbo.config.url.test.InvokerSideConfigUrlTest, 31.0, 30.0, 3.225806451612897, 6.0, 3.0, 50.0, 
com.alibaba.dubbo.config.url.test.UrlTestBase, 0.0, 0.0, NaN, 0.0, 0.0, NaN, 
com.alibaba.dubbo.config.validation.ValidationParameter, 0.0, 0.0, NaN, 0.0, 0.0, NaN, 
com.alibaba.dubbo.config.validation.ValidationService, 0.0, 0.0, NaN, 0.0, 0.0, NaN, 
com.alibaba.dubbo.config.validation.ValidationServiceImpl, 0.0, 0.0, NaN, 3.0, 3.0, 0.0, 
com.alibaba.dubbo.config.validation.ValidationTest, 0.0, 0.0, NaN, 0.0, 0.0, NaN, 
com.alibaba.dubbo.container.Container, 0.0, 0.0, NaN, 0.0, 0.0, NaN, 
com.alibaba.dubbo.container.Main, 0.0, 0.0, NaN, 0.0, 0.0, NaN, 
com.alibaba.dubbo.container.jetty.JettyContainer, 0.0, 0.0, NaN, 2.0, 2.0, 0.0, 
com.alibaba.dubbo.container.jetty.JettyContainerTest, 0.0, 0.0, NaN, 0.0, 0.0, NaN, 
com.alibaba.dubbo.container.log4j.Log4jContainer, 0.0, 0.0, NaN, 2.0, 2.0, 0.0, 
com.alibaba.dubbo.container.log4j.Log4jContainerTest, 0.0, 0.0, NaN, 0.0, 0.0, NaN, 
com.alibaba.dubbo.container.page.MenuComparator, 0.0, 0.0, NaN, 0.0, 0.0, NaN, 
com.alibaba.dubbo.container.page.Page, 0.0, 0.0, NaN, 0.0, 0.0, NaN, 
com.alibaba.dubbo.container.page.PageHandler, 0.0, 0.0, NaN, 0.0, 0.0, NaN, 
com.alibaba.dubbo.container.page.PageServlet, 0.0, 0.0, NaN, 0.0, 0.0, NaN, 
com.alibaba.dubbo.container.page.ResourceFilter, 0.0, 0.0, NaN, 0.0, 0.0, NaN, 
com.alibaba.dubbo.container.page.pages.HomePageHandler, 0.0, 0.0, NaN, 1.0, 1.0, 0.0, 
com.alibaba.dubbo.container.page.pages.LogPageHandler, 0.0, 0.0, NaN, 1.0, 1.0, 0.0, 
com.alibaba.dubbo.container.page.pages.StatusPageHandler, 0.0, 0.0, NaN, 1.0, 1.0, 0.0, 
com.alibaba.dubbo.container.page.pages.SystemPageHandler, 0.0, 0.0, NaN, 1.0, 1.0, 0.0, 
com.alibaba.dubbo.container.spring.SpringContainer, 0.0, 0.0, NaN, 2.0, 2.0, 0.0, 
com.alibaba.dubbo.container.spring.SpringContainerTest, 0.0, 0.0, NaN, 0.0, 0.0, NaN, 
com.alibaba.dubbo.demo.DemoService, 0.0, 0.0, NaN, 0.0, 0.0, NaN, 
com.alibaba.dubbo.demo.consumer.DemoAction, 0.0, 0.0, NaN, 0.0, 0.0, NaN, 
com.alibaba.dubbo.demo.consumer.DemoConsumer, 0.0, 0.0, NaN, 0.0, 0.0, NaN, 
com.alibaba.dubbo.demo.consumer.ExitConsumer, 0.0, 0.0, NaN, 0.0, 0.0, NaN, 
com.alibaba.dubbo.demo.provider.DemoProvider, 0.0, 0.0, NaN, 0.0, 0.0, NaN, 
com.alibaba.dubbo.demo.provider.DemoServiceImpl, 0.0, 0.0, NaN, 1.0, 1.0, 0.0, 
com.alibaba.dubbo.demo.provider.ExitProvider, 0.0, 0.0, NaN, 0.0, 0.0, NaN, 
com.alibaba.dubbo.examples.cache.CacheConsumer, 0.0, 0.0, NaN, 0.0, 0.0, NaN, 
com.alibaba.dubbo.examples.cache.CacheProvider, 0.0, 0.0, NaN, 0.0, 0.0, NaN, 
com.alibaba.dubbo.examples.cache.api.CacheService, 0.0, 0.0, NaN, 0.0, 0.0, NaN, 
com.alibaba.dubbo.examples.cache.impl.CacheServiceImpl, 0.0, 0.0, NaN, 1.0, 1.0, 0.0, 
com.alibaba.dubbo.examples.callback.CallbackConsumer, 0.0, 0.0, NaN, 0.0, 0.0, NaN, 
com.alibaba.dubbo.examples.callback.CallbackProvider, 0.0, 0.0, NaN, 0.0, 0.0, NaN, 
com.alibaba.dubbo.examples.callback.api.CallbackListener, 0.0, 0.0, NaN, 0.0, 0.0, NaN, 
com.alibaba.dubbo.examples.callback.api.CallbackService, 0.0, 0.0, NaN, 0.0, 0.0, NaN, 
com.alibaba.dubbo.examples.callback.impl.CallbackServiceImpl, 0.0, 0.0, NaN, 1.0, 1.0, 0.0, 
com.alibaba.dubbo.examples.generic.GenericConsumer, 0.0, 0.0, NaN, 0.0, 0.0, NaN, 
com.alibaba.dubbo.examples.generic.GenericProvider, 0.0, 0.0, NaN, 0.0, 0.0, NaN, 
com.alibaba.dubbo.examples.generic.api.IService, 0.0, 0.0, NaN, 0.0, 0.0, NaN, 
com.alibaba.dubbo.examples.generic.api.IUserService, 0.0, 0.0, NaN, 1.0, 0.0, 100.0, 
com.alibaba.dubbo.examples.generic.impl.UserServiceImpl, 0.0, 0.0, NaN, 1.0, 1.0, 0.0, 
com.alibaba.dubbo.examples.merge.MergeConsumer, 0.0, 0.0, NaN, 0.0, 0.0, NaN, 
com.alibaba.dubbo.examples.merge.MergeConsumer2, 0.0, 0.0, NaN, 0.0, 0.0, NaN, 
com.alibaba.dubbo.examples.merge.MergeProvider, 0.0, 0.0, NaN, 0.0, 0.0, NaN, 
com.alibaba.dubbo.examples.merge.MergeProvider2, 0.0, 0.0, NaN, 0.0, 0.0, NaN, 
com.alibaba.dubbo.examples.merge.api.MergeService, 0.0, 0.0, NaN, 0.0, 0.0, NaN, 
com.alibaba.dubbo.examples.merge.impl.MergeServiceImpl, 0.0, 0.0, NaN, 1.0, 1.0, 0.0, 
com.alibaba.dubbo.examples.merge.impl.MergeServiceImpl2, 0.0, 0.0, NaN, 1.0, 1.0, 0.0, 
com.alibaba.dubbo.examples.merge.impl.MergeServiceImpl3, 0.0, 0.0, NaN, 1.0, 1.0, 0.0, 
com.alibaba.dubbo.examples.remoting.heartbeat.HeartBeatExchangeHandler, 4.0, 4.0, 0.0, 10.0, 10.0, 0.0, 
com.alibaba.dubbo.examples.remoting.heartbeat.HeartbeatClient, 0.0, 0.0, NaN, 0.0, 0.0, NaN, 
com.alibaba.dubbo.examples.remoting.heartbeat.HeartbeatConsumer, 0.0, 0.0, NaN, 0.0, 0.0, NaN, 
com.alibaba.dubbo.examples.remoting.heartbeat.HeartbeatProvider, 0.0, 0.0, NaN, 0.0, 0.0, NaN, 
com.alibaba.dubbo.examples.remoting.heartbeat.HeartbeatServer, 0.0, 0.0, NaN, 0.0, 0.0, NaN, 
com.alibaba.dubbo.examples.remoting.heartbeat.api.HelloService, 0.0, 0.0, NaN, 0.0, 0.0, NaN, 
com.alibaba.dubbo.examples.remoting.heartbeat.impl.HelloServiceImpl, 0.0, 0.0, NaN, 1.0, 1.0, 0.0, 
com.alibaba.dubbo.examples.validation.ValidationConsumer, 0.0, 0.0, NaN, 0.0, 0.0, NaN, 
com.alibaba.dubbo.examples.validation.ValidationProvider, 0.0, 0.0, NaN, 0.0, 0.0, NaN, 
com.alibaba.dubbo.examples.validation.api.ValidationParameter, 0.0, 0.0, NaN, 0.0, 0.0, NaN, 
com.alibaba.dubbo.examples.validation.api.ValidationService, 0.0, 0.0, NaN, 0.0, 0.0, NaN, 
com.alibaba.dubbo.examples.validation.impl.ValidationServiceImpl, 0.0, 0.0, NaN, 3.0, 3.0, 0.0, 
com.alibaba.dubbo.monitor.Monitor, 18.0, 18.0, 0.0, 4.0, 2.0, 50.0, 
com.alibaba.dubbo.monitor.MonitorFactory, 0.0, 0.0, NaN, 0.0, 0.0, NaN, 
com.alibaba.dubbo.monitor.MonitorService, 0.0, 0.0, NaN, 0.0, 0.0, NaN, 
com.alibaba.dubbo.monitor.dubbo.DubboMonitor, 18.0, 18.0, 0.0, 4.0, 3.0, 25.0, 
com.alibaba.dubbo.monitor.dubbo.DubboMonitorFactroy, 2.0, 2.0, 0.0, 3.0, 3.0, 0.0, 
com.alibaba.dubbo.monitor.dubbo.DubboMonitorTest, 0.0, 0.0, NaN, 0.0, 0.0, NaN, 
com.alibaba.dubbo.monitor.dubbo.MockMonitorService, 18.0, 18.0, 0.0, 1.0, 1.0, 0.0, 
com.alibaba.dubbo.monitor.dubbo.Statistics, 0.0, 0.0, NaN, 0.0, 0.0, NaN, 
com.alibaba.dubbo.monitor.simple.CountUtils, 0.0, 0.0, NaN, 0.0, 0.0, NaN, 
com.alibaba.dubbo.monitor.simple.RegistryContainer, 0.0, 0.0, NaN, 2.0, 2.0, 0.0, 
com.alibaba.dubbo.monitor.simple.SimpleMonitor, 0.0, 0.0, NaN, 0.0, 0.0, NaN, 
com.alibaba.dubbo.monitor.simple.SimpleMonitorService, 18.0, 18.0, 0.0, 1.0, 1.0, 0.0, 
com.alibaba.dubbo.monitor.simple.SimpleMonitorServiceTest, 0.0, 0.0, NaN, 0.0, 0.0, NaN, 
com.alibaba.dubbo.monitor.simple.pages.ApplicationsPageHandler, 0.0, 0.0, NaN, 1.0, 1.0, 0.0, 
com.alibaba.dubbo.monitor.simple.pages.ChartsPageHandler, 0.0, 0.0, NaN, 1.0, 1.0, 0.0, 
com.alibaba.dubbo.monitor.simple.pages.ConsumersPageHandler, 0.0, 0.0, NaN, 1.0, 1.0, 0.0, 
com.alibaba.dubbo.monitor.simple.pages.DependenciesPageHandler, 0.0, 0.0, NaN, 1.0, 1.0, 0.0, 
com.alibaba.dubbo.monitor.simple.pages.HostsPageHandler, 0.0, 0.0, NaN, 1.0, 1.0, 0.0, 
com.alibaba.dubbo.monitor.simple.pages.ProvidersPageHandler, 0.0, 0.0, NaN, 1.0, 1.0, 0.0, 
com.alibaba.dubbo.monitor.simple.pages.ServicesPageHandler, 0.0, 0.0, NaN, 1.0, 1.0, 0.0, 
com.alibaba.dubbo.monitor.simple.pages.StatisticsPageHandler, 0.0, 0.0, NaN, 1.0, 1.0, 0.0, 
com.alibaba.dubbo.monitor.simple.pages.UnregisterPageHandler, 0.0, 0.0, NaN, 1.0, 1.0, 0.0, 
com.alibaba.dubbo.monitor.simple.pages.UnsubscribePageHandler, 0.0, 0.0, NaN, 1.0, 1.0, 0.0, 
com.alibaba.dubbo.monitor.support.AbstractMonitorFactroy, 0.0, 0.0, NaN, 1.0, 1.0, 0.0, 
com.alibaba.dubbo.monitor.support.MonitorFilter, 0.0, 0.0, NaN, 1.0, 0.0, 100.0, 
com.alibaba.dubbo.monitor.support.MonitorFilterTest, 0.0, 0.0, NaN, 0.0, 0.0, NaN, 
com.alibaba.dubbo.registry.AbstractRegistryFactoryTest, 0.0, 0.0, NaN, 0.0, 0.0, NaN, 
com.alibaba.dubbo.registry.NotifyListener, 0.0, 0.0, NaN, 0.0, 0.0, NaN, 
com.alibaba.dubbo.registry.PerformanceRegistryTest, 0.0, 0.0, NaN, 0.0, 0.0, NaN, 
com.alibaba.dubbo.registry.PerformanceUtils, 0.0, 0.0, NaN, 0.0, 0.0, NaN, 
com.alibaba.dubbo.registry.Registry, 0.0, 0.0, NaN, 8.0, 2.0, 75.0, 
com.alibaba.dubbo.registry.RegistryFactory, 0.0, 0.0, NaN, 0.0, 0.0, NaN, 
com.alibaba.dubbo.registry.RegistryService, 0.0, 0.0, NaN, 0.0, 0.0, NaN, 
com.alibaba.dubbo.registry.RegistryTestSupport, 0.0, 0.0, NaN, 0.0, 0.0, NaN, 
com.alibaba.dubbo.registry.dubbo.DemoService, 0.0, 0.0, NaN, 0.0, 0.0, NaN, 
com.alibaba.dubbo.registry.dubbo.DubboRegistry, 11.0, 10.0, 9.090909090909093, 27.0, 24.0, 11.111111111111114, 
com.alibaba.dubbo.registry.dubbo.DubboRegistryFactory, 3.0, 3.0, 0.0, 5.0, 5.0, 0.0, 
com.alibaba.dubbo.registry.dubbo.MockChannel, 0.0, 0.0, NaN, 14.0, 14.0, 0.0, 
com.alibaba.dubbo.registry.dubbo.MockedClient, 0.0, 0.0, NaN, 16.0, 14.0, 12.5, 
com.alibaba.dubbo.registry.dubbo.RegistryDirectoryTest, 0.0, 0.0, NaN, 0.0, 0.0, NaN, 
com.alibaba.dubbo.registry.dubbo.RegistryProtocolTest, 0.0, 0.0, NaN, 0.0, 0.0, NaN, 
com.alibaba.dubbo.registry.dubbo.RegistryStatusCheckerTest, 0.0, 0.0, NaN, 0.0, 0.0, NaN, 
com.alibaba.dubbo.registry.multicast.MulticastRegistry, 11.0, 10.0, 9.090909090909093, 27.0, 21.0, 22.22222222222223, 
com.alibaba.dubbo.registry.multicast.MulticastRegistryFactory, 3.0, 3.0, 0.0, 5.0, 5.0, 0.0, 
com.alibaba.dubbo.registry.multicast.MulticastRegistryTest, 0.0, 0.0, NaN, 0.0, 0.0, NaN, 
com.alibaba.dubbo.registry.pages.RegisteredPageHandler, 0.0, 0.0, NaN, 1.0, 1.0, 0.0, 
com.alibaba.dubbo.registry.pages.RegistriesPageHandler, 0.0, 0.0, NaN, 1.0, 1.0, 0.0, 
com.alibaba.dubbo.registry.pages.SubscribedPageHandler, 0.0, 0.0, NaN, 1.0, 1.0, 0.0, 
com.alibaba.dubbo.registry.redis.RedisRegistry, 11.0, 10.0, 9.090909090909093, 27.0, 24.0, 11.111111111111114, 
com.alibaba.dubbo.registry.redis.RedisRegistryFactory, 0.0, 0.0, NaN, 1.0, 1.0, 0.0, 
com.alibaba.dubbo.registry.redis.RedisRegistryTest, 0.0, 0.0, NaN, 0.0, 0.0, NaN, 
com.alibaba.dubbo.registry.simple.SimpleRegistry, 0.0, 0.0, NaN, 0.0, 0.0, NaN, 
com.alibaba.dubbo.registry.simple.SimpleRegistryService, 11.0, 9.0, 18.181818181818187, 27.0, 20.0, 25.925925925925924, 
com.alibaba.dubbo.registry.simple.SimpleRegistryServiceTest, 0.0, 0.0, NaN, 0.0, 0.0, NaN, 
com.alibaba.dubbo.registry.support.AbstractRegistry, 0.0, 0.0, NaN, 8.0, 4.0, 50.0, 
com.alibaba.dubbo.registry.support.AbstractRegistryFactory, 0.0, 0.0, NaN, 1.0, 1.0, 0.0, 
com.alibaba.dubbo.registry.support.AbstractRegistryService, 0.0, 0.0, NaN, 5.0, 1.0, 80.0, 
com.alibaba.dubbo.registry.support.AbstractRegistryServiceTest, 0.0, 0.0, NaN, 0.0, 0.0, NaN, 
com.alibaba.dubbo.registry.support.FailbackRegistry, 4.0, 3.0, 25.0, 13.0, 12.0, 7.692307692307693, 
com.alibaba.dubbo.registry.support.RegistryDirectory, 3.0, 1.0, 66.66666666666666, 9.0, 1.0, 88.88888888888889, 
com.alibaba.dubbo.registry.support.RegistryProtocol, 0.0, 0.0, NaN, 4.0, 2.0, 50.0, 
com.alibaba.dubbo.registry.support.RegistryStatusChecker, 0.0, 0.0, NaN, 1.0, 1.0, 0.0, 
com.alibaba.dubbo.registry.support.SimpleRegistryExporter, 0.0, 0.0, NaN, 0.0, 0.0, NaN, 
com.alibaba.dubbo.registry.support.SimpleRegistryService, 7.0, 6.0, 14.285714285714292, 15.0, 11.0, 26.66666666666667, 
com.alibaba.dubbo.registry.zookeeper.ZookeeperRegistry, 11.0, 10.0, 9.090909090909093, 27.0, 20.0, 25.925925925925924, 
com.alibaba.dubbo.registry.zookeeper.ZookeeperRegistryFactory, 3.0, 3.0, 0.0, 5.0, 5.0, 0.0, 
com.alibaba.dubbo.registry.zookeeper.ZookeeperRegistryTest, 0.0, 0.0, NaN, 0.0, 0.0, NaN, 
com.alibaba.dubbo.remoting.ChanelHandlerTest, 0.0, 0.0, NaN, 0.0, 0.0, NaN, 
com.alibaba.dubbo.remoting.Channel, 0.0, 0.0, NaN, 6.0, 0.0, 100.0, 
com.alibaba.dubbo.remoting.ChannelHandler, 0.0, 0.0, NaN, 0.0, 0.0, NaN, 
com.alibaba.dubbo.remoting.Client, 0.0, 0.0, NaN, 13.0, 0.0, 100.0, 
com.alibaba.dubbo.remoting.Codec, 0.0, 0.0, NaN, 0.0, 0.0, NaN, 
com.alibaba.dubbo.remoting.DemoService, 0.0, 0.0, NaN, 0.0, 0.0, NaN, 
com.alibaba.dubbo.remoting.DemoServiceImpl, 0.0, 0.0, NaN, 2.0, 2.0, 0.0, 
com.alibaba.dubbo.remoting.Dispather, 0.0, 0.0, NaN, 0.0, 0.0, NaN, 
com.alibaba.dubbo.remoting.Endpoint, 0.0, 0.0, NaN, 0.0, 0.0, NaN, 
com.alibaba.dubbo.remoting.ExecutionException, 3.0, 3.0, 0.0, 2.0, 2.0, 0.0, 
com.alibaba.dubbo.remoting.Main, 0.0, 0.0, NaN, 0.0, 0.0, NaN, 
com.alibaba.dubbo.remoting.MockResult, 0.0, 0.0, NaN, 0.0, 0.0, NaN, 
com.alibaba.dubbo.remoting.PerformanceClientCloseTest, 0.0, 0.0, NaN, 0.0, 0.0, NaN, 
com.alibaba.dubbo.remoting.PerformanceClientFixedTest, 0.0, 0.0, NaN, 0.0, 0.0, NaN, 
com.alibaba.dubbo.remoting.PerformanceClientMain, 0.0, 0.0, NaN, 0.0, 0.0, NaN, 
com.alibaba.dubbo.remoting.PerformanceClientTest, 0.0, 0.0, NaN, 0.0, 0.0, NaN, 
com.alibaba.dubbo.remoting.PerformanceServerMain, 0.0, 0.0, NaN, 0.0, 0.0, NaN, 
com.alibaba.dubbo.remoting.PerformanceServerTest, 0.0, 0.0, NaN, 0.0, 0.0, NaN, 
com.alibaba.dubbo.remoting.PerformanceUtils, 0.0, 0.0, NaN, 0.0, 0.0, NaN, 
com.alibaba.dubbo.remoting.RemotingException, 0.0, 0.0, NaN, 0.0, 0.0, NaN, 
com.alibaba.dubbo.remoting.RpcMessage, 0.0, 0.0, NaN, 0.0, 0.0, NaN, 
com.alibaba.dubbo.remoting.RpcMessageHandler, 0.0, 0.0, NaN, 1.0, 1.0, 0.0, 
com.alibaba.dubbo.remoting.Server, 0.0, 0.0, NaN, 7.0, 0.0, 100.0, 
com.alibaba.dubbo.remoting.TelnetServer, 0.0, 0.0, NaN, 0.0, 0.0, NaN, 
com.alibaba.dubbo.remoting.TimeoutException, 3.0, 3.0, 0.0, 2.0, 2.0, 0.0, 
com.alibaba.dubbo.remoting.Transporter, 0.0, 0.0, NaN, 0.0, 0.0, NaN, 
com.alibaba.dubbo.remoting.Transporters, 0.0, 0.0, NaN, 0.0, 0.0, NaN, 
com.alibaba.dubbo.remoting.codec.AbstractMockChannel, 0.0, 0.0, NaN, 12.0, 10.0, 16.66666666666667, 
com.alibaba.dubbo.remoting.codec.ExchangeCodecTest, 4.0, 3.0, 25.0, 22.0, 17.0, 22.727272727272734, 
com.alibaba.dubbo.remoting.codec.TelnetCodecTest, 0.0, 0.0, NaN, 0.0, 0.0, NaN, 
com.alibaba.dubbo.remoting.exchange.ExchangeChannel, 0.0, 0.0, NaN, 12.0, 0.0, 100.0, 
com.alibaba.dubbo.remoting.exchange.ExchangeClient, 0.0, 0.0, NaN, 16.0, 0.0, 100.0, 
com.alibaba.dubbo.remoting.exchange.ExchangeHandler, 0.0, 0.0, NaN, 6.0, 0.0, 100.0, 
com.alibaba.dubbo.remoting.exchange.ExchangeServer, 0.0, 0.0, NaN, 10.0, 0.0, 100.0, 
com.alibaba.dubbo.remoting.exchange.Exchanger, 0.0, 0.0, NaN, 0.0, 0.0, NaN, 
com.alibaba.dubbo.remoting.exchange.Exchangers, 0.0, 0.0, NaN, 0.0, 0.0, NaN, 
com.alibaba.dubbo.remoting.exchange.Request, 0.0, 0.0, NaN, 0.0, 0.0, NaN, 
com.alibaba.dubbo.remoting.exchange.Response, 0.0, 0.0, NaN, 0.0, 0.0, NaN, 
com.alibaba.dubbo.remoting.exchange.ResponseCallback, 0.0, 0.0, NaN, 0.0, 0.0, NaN, 
com.alibaba.dubbo.remoting.exchange.ResponseFuture, 0.0, 0.0, NaN, 0.0, 0.0, NaN, 
com.alibaba.dubbo.remoting.exchange.codec.ExchangeCodec, 8.0, 7.0, 12.5, 11.0, 8.0, 27.272727272727266, 
com.alibaba.dubbo.remoting.exchange.support.DefaultFuture, 0.0, 0.0, NaN, 3.0, 1.0, 66.66666666666666, 
com.alibaba.dubbo.remoting.exchange.support.ExchangeHandlerAdapter, 1.0, 1.0, 0.0, 7.0, 7.0, 0.0, 
com.alibaba.dubbo.remoting.exchange.support.ExchangeHandlerDispatcher, 0.0, 0.0, NaN, 7.0, 7.0, 0.0, 
com.alibaba.dubbo.remoting.exchange.support.ExchangeServerDelegate, 0.0, 0.0, NaN, 12.0, 10.0, 16.66666666666667, 
com.alibaba.dubbo.remoting.exchange.support.Replier, 0.0, 0.0, NaN, 0.0, 0.0, NaN, 
com.alibaba.dubbo.remoting.exchange.support.ReplierDispatcher, 0.0, 0.0, NaN, 1.0, 1.0, 0.0, 
com.alibaba.dubbo.remoting.exchange.support.SimpleFuture, 0.0, 0.0, NaN, 3.0, 3.0, 0.0, 
com.alibaba.dubbo.remoting.exchange.support.header.HeaderExchangeChannel, 0.0, 0.0, NaN, 14.0, 10.0, 28.57142857142857, 
com.alibaba.dubbo.remoting.exchange.support.header.HeaderExchangeClient, 0.0, 0.0, NaN, 16.0, 14.0, 12.5, 
com.alibaba.dubbo.remoting.exchange.support.header.HeaderExchangeHandler, 0.0, 0.0, NaN, 6.0, 5.0, 16.66666666666667, 
com.alibaba.dubbo.remoting.exchange.support.header.HeaderExchangeServer, 0.0, 0.0, NaN, 12.0, 6.0, 50.0, 
com.alibaba.dubbo.remoting.exchange.support.header.HeaderExchanger, 0.0, 0.0, NaN, 2.0, 2.0, 0.0, 
com.alibaba.dubbo.remoting.exchange.support.header.HeartBeatTask, 0.0, 0.0, NaN, 0.0, 0.0, NaN, 
com.alibaba.dubbo.remoting.exchange.support.header.HeartBeatTaskTest, 0.0, 0.0, NaN, 0.0, 0.0, NaN, 
com.alibaba.dubbo.remoting.exchange.support.header.MockChannel, 0.0, 0.0, NaN, 12.0, 11.0, 8.333333333333329, 
com.alibaba.dubbo.remoting.handler.ConnectChannelHandlerTest, 2.0, 1.0, 50.0, 8.0, 6.0, 25.0, 
com.alibaba.dubbo.remoting.handler.HeaderExchangeHandlerTest, 0.0, 0.0, NaN, 0.0, 0.0, NaN, 
com.alibaba.dubbo.remoting.handler.MockedChannel, 0.0, 0.0, NaN, 12.0, 12.0, 0.0, 
com.alibaba.dubbo.remoting.handler.MockedChannelHandler, 0.0, 0.0, NaN, 5.0, 5.0, 0.0, 
com.alibaba.dubbo.remoting.handler.WrappedChannelHandlerTest, 0.0, 0.0, NaN, 0.0, 0.0, NaN, 
com.alibaba.dubbo.remoting.http.HttpBinder, 0.0, 0.0, NaN, 0.0, 0.0, NaN, 
com.alibaba.dubbo.remoting.http.HttpHandler, 0.0, 0.0, NaN, 0.0, 0.0, NaN, 
com.alibaba.dubbo.remoting.http.HttpServer, 0.0, 0.0, NaN, 1.0, 1.0, 0.0, 
com.alibaba.dubbo.remoting.http.jetty.JettyHttpBinder, 0.0, 0.0, NaN, 1.0, 1.0, 0.0, 
com.alibaba.dubbo.remoting.http.jetty.JettyHttpServer, 3.0, 3.0, 0.0, 7.0, 7.0, 0.0, 
com.alibaba.dubbo.remoting.http.servlet.DispatcherServlet, 0.0, 0.0, NaN, 0.0, 0.0, NaN, 
com.alibaba.dubbo.remoting.http.servlet.ServletHttpBinder, 0.0, 0.0, NaN, 1.0, 1.0, 0.0, 
com.alibaba.dubbo.remoting.http.servlet.ServletHttpServer, 3.0, 3.0, 0.0, 7.0, 7.0, 0.0, 
com.alibaba.dubbo.remoting.http.support.AbstractHttpServer, 0.0, 0.0, NaN, 7.0, 6.0, 14.285714285714292, 
com.alibaba.dubbo.remoting.p2p.Group, 0.0, 0.0, NaN, 0.0, 0.0, NaN, 
com.alibaba.dubbo.remoting.p2p.Networker, 0.0, 0.0, NaN, 0.0, 0.0, NaN, 
com.alibaba.dubbo.remoting.p2p.Networkers, 0.0, 0.0, NaN, 0.0, 0.0, NaN, 
com.alibaba.dubbo.remoting.p2p.Peer, 0.0, 0.0, NaN, 10.0, 10.0, 0.0, 
com.alibaba.dubbo.remoting.p2p.PeerMain, 0.0, 0.0, NaN, 0.0, 0.0, NaN, 
com.alibaba.dubbo.remoting.p2p.exchange.ExchangeGroup, 0.0, 0.0, NaN, 4.0, 3.0, 25.0, 
com.alibaba.dubbo.remoting.p2p.exchange.ExchangeNetworker, 0.0, 0.0, NaN, 0.0, 0.0, NaN, 
com.alibaba.dubbo.remoting.p2p.exchange.ExchangeNetworkers, 0.0, 0.0, NaN, 0.0, 0.0, NaN, 
com.alibaba.dubbo.remoting.p2p.exchange.ExchangePeer, 0.0, 0.0, NaN, 13.0, 13.0, 0.0, 
com.alibaba.dubbo.remoting.p2p.exchange.support.AbstractExchangeGroup, 0.0, 0.0, NaN, 4.0, 2.0, 50.0, 
com.alibaba.dubbo.remoting.p2p.exchange.support.ExchangeServerPeer, 1.0, 1.0, 0.0, 15.0, 10.0, 33.33333333333333, 
com.alibaba.dubbo.remoting.p2p.exchange.support.FileExchangeGroup, 5.0, 3.0, 40.0, 6.0, 4.0, 33.33333333333333, 
com.alibaba.dubbo.remoting.p2p.exchange.support.FileExchangeNetworker, 0.0, 0.0, NaN, 1.0, 1.0, 0.0, 
com.alibaba.dubbo.remoting.p2p.exchange.support.MulticastExchangeGroup, 5.0, 4.0, 20.0, 6.0, 4.0, 33.33333333333333, 
com.alibaba.dubbo.remoting.p2p.exchange.support.MulticastExchangeNetworker, 0.0, 0.0, NaN, 1.0, 1.0, 0.0, 
com.alibaba.dubbo.remoting.p2p.support.AbstractGroup, 0.0, 0.0, NaN, 4.0, 3.0, 25.0, 
com.alibaba.dubbo.remoting.p2p.support.FileGroup, 5.0, 3.0, 40.0, 6.0, 4.0, 33.33333333333333, 
com.alibaba.dubbo.remoting.p2p.support.FileNetworker, 0.0, 0.0, NaN, 1.0, 1.0, 0.0, 
com.alibaba.dubbo.remoting.p2p.support.MulticastGroup, 5.0, 4.0, 20.0, 6.0, 4.0, 33.33333333333333, 
com.alibaba.dubbo.remoting.p2p.support.MulticastNetworker, 0.0, 0.0, NaN, 1.0, 1.0, 0.0, 
com.alibaba.dubbo.remoting.p2p.support.ServerPeer, 1.0, 1.0, 0.0, 13.0, 10.0, 23.07692307692308, 
